air_temp_prev2,air_temp_prev1,air_temp,humidity_prev2,humidity_prev1,humidity,soil_moisture_prev2,soil_moisture_prev1,soil_moisture,leaf_temp_delta_prev2,leaf_temp_delta_prev1,leaf_temp_delta,future_label
27.8,29.7,30.2,57.8,50.8,54.9,50.5,45.1,40.8,2.0,3.9,3.4,future_root_zone_stress
28.5,33.4,39.5,57.9,40.1,25.8,61.2,53.4,51.6,1.4,4.8,6.6,future_heat_stress
31.0,28.1,30.6,57.4,51.0,51.0,53.5,51.4,44.0,1.7,3.6,4.8,future_root_zone_stress
31.0,31.4,34.0,60.8,53.4,43.6,62.0,54.9,36.3,1.8,2.1,4.2,future_water_stress
31.2,31.2,35.7,56.4,46.0,41.6,55.8,42.0,31.0,1.1,3.3,5.5,future_water_stress
30.9,28.6,31.1,57.4,58.4,54.6,54.0,52.8,49.3,1.8,3.6,3.4,future_root_zone_stress
31.2,34.0,36.6,61.2,47.6,36.7,59.1,64.4,54.9,1.7,3.6,5.2,future_heat_stress
29.6,30.2,29.6,67.5,66.9,69.2,73.1,74.0,74.7,1.6,1.3,0.7,stable
29.4,29.1,32.0,63.0,46.1,47.0,55.6,53.6,47.0,1.3,3.8,3.8,future_root_zone_stress
30.4,34.8,36.6,60.2,44.4,30.7,60.3,55.6,54.4,1.5,4.8,7.1,future_heat_stress
31.8,30.2,35.3,63.7,52.2,41.4,64.6,45.2,31.6,1.5,2.4,4.4,future_water_stress
27.8,28.3,26.8,77.9,80.2,80.2,79.3,81.2,79.3,1.5,1.7,1.7,stable
28.2,34.6,36.6,56.9,42.7,30.8,61.2,53.4,58.6,1.4,4.0,7.7,future_heat_stress
29.8,33.0,38.8,61.5,51.4,31.4,55.2,52.6,48.8,1.5,3.0,6.0,future_heat_stress
26.4,27.2,25.4,63.9,63.2,61.1,67.2,68.5,68.0,1.0,1.7,0.2,stable
26.9,27.6,25.9,76.1,74.0,75.0,65.6,65.9,65.8,1.4,1.4,0.1,stable
28.1,32.3,33.8,61.3,59.4,54.1,56.5,53.5,48.0,2.2,3.4,4.9,future_root_zone_stress
26.8,26.0,27.2,63.8,63.0,62.1,68.1,69.4,66.7,1.8,0.6,1.6,stable
31.7,30.1,34.0,62.6,47.7,39.9,61.3,47.2,29.6,1.2,3.3,4.2,future_water_stress
26.3,26.3,27.3,63.0,64.0,63.2,70.6,69.1,69.5,0.1,0.4,1.3,stable
28.8,30.2,35.3,57.8,51.8,36.7,56.9,49.8,35.1,1.4,2.9,4.2,future_water_stress
28.5,29.0,32.1,63.7,46.5,49.8,53.0,52.4,41.5,1.8,2.2,4.3,future_root_zone_stress
26.3,25.5,26.7,78.4,77.9,78.9,75.5,74.3,76.0,0.7,0.4,1.4,stable
29.3,29.1,32.7,64.2,51.0,54.8,58.5,54.0,42.8,2.0,3.7,4.9,future_root_zone_stress
30.7,32.9,35.3,60.4,51.9,35.8,64.7,42.0,30.5,1.2,2.1,4.8,future_water_stress
31.3,31.0,34.2,59.6,45.1,37.3,60.4,41.3,21.8,1.7,3.8,4.4,future_water_stress
30.3,35.0,38.2,64.2,44.5,27.9,58.8,55.9,56.9,2.2,3.5,7.6,future_heat_stress
31.1,33.6,37.4,57.8,41.5,28.2,59.5,61.9,58.4,1.3,3.7,6.5,future_heat_stress
25.5,25.9,24.8,67.6,70.0,70.4,74.2,73.1,75.3,0.3,0.8,1.6,stable
30.2,30.2,32.2,57.1,49.3,36.3,62.6,42.7,32.2,1.8,3.3,5.4,future_water_stress
29.3,33.4,34.6,59.4,54.7,37.3,55.6,41.1,29.2,1.2,2.4,4.3,future_water_stress
26.8,26.9,26.3,63.4,65.6,63.6,74.3,73.5,74.0,0.9,0.1,0.7,stable
26.3,25.5,26.6,61.3,59.1,58.5,66.1,65.2,67.7,0.6,0.8,0.8,stable
31.0,31.9,31.2,60.2,46.9,43.5,51.1,51.8,48.5,1.7,2.7,4.4,future_root_zone_stress
29.7,33.5,32.8,61.5,50.8,40.1,63.5,45.1,27.4,1.6,2.1,5.9,future_water_stress
30.2,35.8,36.6,55.5,48.3,34.3,63.2,57.7,56.3,3.0,3.6,5.3,future_heat_stress
29.4,30.1,29.7,70.6,70.3,71.1,75.5,77.0,77.1,1.8,1.6,1.6,stable
28.8,30.8,32.9,62.0,46.6,41.0,50.3,45.4,45.6,2.5,3.1,4.7,future_root_zone_stress
30.5,34.3,37.5,60.9,42.8,32.0,68.9,59.8,52.0,2.2,4.4,5.9,future_heat_stress
30.7,30.2,33.0,58.3,54.7,37.1,60.7,49.6,28.0,1.6,3.1,4.7,future_water_stress
27.3,28.1,27.8,66.8,69.6,64.8,70.7,69.4,71.3,0.7,0.7,0.9,stable
31.1,29.6,29.1,63.4,45.7,47.5,55.0,54.0,48.6,1.7,3.8,4.5,future_root_zone_stress
30.2,32.9,32.5,58.9,52.3,41.3,56.6,49.9,43.4,1.2,2.2,3.3,future_root_zone_stress
31.0,32.9,39.7,64.0,52.7,34.1,60.2,50.7,46.8,1.5,4.1,5.1,future_heat_stress
31.6,32.1,33.9,57.9,49.9,43.7,56.0,42.4,25.2,1.1,3.0,5.6,future_water_stress
27.6,28.1,27.7,79.4,78.0,78.7,69.0,67.7,70.9,1.9,1.2,1.8,stable
31.2,33.7,35.3,63.6,45.9,42.9,62.4,54.9,29.1,1.6,2.4,5.8,future_water_stress
31.2,28.2,33.6,61.5,55.1,43.7,54.3,51.6,41.1,1.1,2.1,3.1,future_root_zone_stress
30.2,32.4,34.2,63.3,54.3,44.7,59.1,40.7,23.2,1.6,2.5,4.3,future_water_stress
28.6,33.2,36.6,59.2,52.1,27.5,64.4,55.2,58.2,2.9,4.1,6.4,future_heat_stress
27.9,31.5,31.2,64.0,52.8,43.9,56.4,52.5,46.5,1.3,2.3,3.8,future_root_zone_stress
28.8,33.6,37.0,59.6,42.8,39.3,57.0,53.9,47.7,2.2,5.0,5.6,future_heat_stress
31.5,29.0,31.4,52.5,53.1,42.3,59.2,47.4,43.2,2.8,2.4,3.7,future_root_zone_stress
31.3,29.7,30.3,64.8,56.9,53.4,52.0,53.1,48.1,2.3,2.2,4.8,future_root_zone_stress
30.0,30.7,34.4,64.1,50.0,37.6,58.7,43.2,22.4,1.4,2.3,4.7,future_water_stress
25.4,25.5,26.0,66.7,64.3,65.2,74.9,74.7,75.7,1.2,1.6,0.2,stable
30.5,35.2,39.9,64.4,51.2,30.6,65.4,61.5,47.9,1.3,4.4,7.6,future_heat_stress
27.4,30.1,32.1,60.8,52.3,48.1,51.2,51.5,45.0,1.1,2.3,4.0,future_root_zone_stress
28.6,30.9,32.7,55.9,53.6,42.9,64.3,52.5,20.2,1.8,2.4,5.0,future_water_stress
32.0,30.1,29.0,56.5,53.1,41.4,52.9,54.6,47.5,1.0,3.0,4.0,future_root_zone_stress
30.5,33.2,39.5,58.3,44.6,36.4,63.6,53.0,49.1,2.5,5.0,6.0,future_heat_stress
29.3,30.0,28.7,64.9,65.7,63.2,64.0,65.6,65.4,1.6,1.6,0.9,stable
25.7,25.6,26.5,68.5,67.6,68.1,73.2,73.4,71.9,1.2,1.5,1.5,stable
26.4,26.7,27.2,79.0,77.6,81.3,77.9,76.9,77.5,0.9,0.6,0.5,stable
28.7,34.5,37.6,59.4,46.3,26.9,62.6,59.4,49.9,2.6,4.1,6.0,future_heat_stress
29.4,33.6,35.0,58.6,48.2,40.7,63.3,50.5,22.4,2.0,3.8,5.2,future_water_stress
25.1,24.8,25.8,72.6,73.2,71.4,73.9,73.4,73.0,0.9,0.2,0.4,stable
30.0,33.9,36.8,60.0,53.8,33.5,59.3,53.3,53.5,1.3,3.3,5.8,future_heat_stress
25.3,26.3,24.5,73.9,74.9,72.8,75.7,77.6,75.5,1.6,0.7,0.6,stable
30.5,33.7,34.0,62.1,50.2,42.1,55.5,54.8,31.3,1.7,2.4,5.9,future_water_stress
29.5,34.7,37.4,56.4,42.3,37.8,64.5,54.6,59.0,2.3,4.4,5.2,future_heat_stress
29.4,29.0,29.6,53.7,53.1,51.4,54.4,48.1,47.7,1.2,2.4,4.2,future_root_zone_stress
28.9,29.4,28.1,80.0,81.1,80.9,74.3,73.2,72.8,0.5,0.1,1.6,stable
30.0,33.0,38.0,59.3,51.6,30.2,63.2,58.9,51.9,1.4,4.5,7.5,future_heat_stress
28.3,35.2,39.2,64.9,46.4,27.2,60.6,51.1,48.2,1.8,4.8,8.0,future_heat_stress
28.6,30.9,32.1,61.3,49.3,46.7,51.1,53.3,48.3,2.2,2.4,3.4,future_root_zone_stress
28.8,27.8,29.8,63.9,64.2,63.9,69.6,70.3,69.6,1.3,1.7,0.3,stable
31.3,30.9,32.2,53.6,56.9,43.0,55.7,50.0,47.7,1.6,3.5,4.9,future_root_zone_stress
30.8,33.9,32.5,63.4,46.0,39.3,64.8,46.2,34.5,1.8,3.1,4.5,future_water_stress
27.8,27.4,27.7,74.2,75.8,72.8,66.4,67.0,64.8,1.5,1.1,0.4,stable
29.9,29.1,29.5,67.1,68.4,66.8,65.8,67.0,67.0,0.0,1.9,0.8,stable
29.4,34.4,39.8,55.9,41.6,30.7,67.6,55.8,48.8,1.3,4.1,6.2,future_heat_stress
31.9,29.5,29.7,59.9,45.6,44.8,54.1,45.4,42.7,1.1,2.1,3.2,future_root_zone_stress
30.6,33.9,39.1,55.5,40.9,37.0,56.3,62.5,57.2,1.3,4.6,5.1,future_heat_stress
29.9,36.0,37.0,58.1,53.8,29.1,63.9,62.9,49.3,2.3,4.1,7.4,future_heat_stress
26.1,25.2,27.0,70.2,68.6,68.6,63.1,62.9,63.2,0.6,0.9,1.6,stable
31.4,32.6,35.7,63.5,54.6,40.9,58.2,42.1,24.1,1.4,3.3,5.0,future_water_stress
27.9,28.0,27.5,71.6,71.2,68.8,64.3,62.4,62.9,0.0,0.7,1.5,stable
31.8,30.5,34.2,61.5,47.7,44.7,56.5,40.3,25.8,1.1,3.9,5.3,future_water_stress
29.9,28.4,33.8,60.8,50.6,47.7,56.6,50.2,46.9,2.8,3.2,4.0,future_root_zone_stress
31.9,34.8,36.0,57.4,53.7,28.6,62.8,59.4,48.5,2.6,3.4,7.2,future_heat_stress
28.6,32.2,35.9,56.4,50.1,37.8,63.1,54.2,39.9,1.3,3.8,4.5,future_water_stress
28.2,33.0,32.3,62.5,54.0,51.0,55.7,50.9,47.4,1.3,2.8,4.4,future_root_zone_stress
27.4,28.7,32.0,62.1,50.4,47.0,54.8,49.3,45.9,1.7,2.6,3.0,future_root_zone_stress
31.5,33.8,38.2,63.8,50.9,26.7,56.2,53.5,58.5,2.3,3.7,5.7,future_heat_stress
29.9,30.8,32.5,63.9,55.2,47.5,50.9,47.3,46.1,1.9,3.6,3.2,future_root_zone_stress
29.3,32.6,39.6,61.4,44.4,31.6,55.9,63.0,48.7,1.7,3.2,7.8,future_heat_stress
27.1,29.1,31.0,56.3,51.7,43.9,51.3,53.1,41.7,2.9,2.6,4.3,future_root_zone_stress
31.1,30.4,29.6,51.9,59.5,47.7,52.7,52.2,42.0,1.8,2.5,4.1,future_root_zone_stress
28.1,27.5,28.0,62.2,61.4,63.5,73.6,71.7,74.6,0.3,0.6,0.5,stable
29.9,31.5,33.4,61.1,48.6,42.4,57.1,47.1,34.4,1.6,2.7,4.7,future_water_stress
28.4,31.2,30.6,51.9,57.4,51.9,51.0,50.6,49.7,2.0,3.1,4.9,future_root_zone_stress
29.6,29.5,29.0,61.1,61.1,62.7,65.0,65.8,64.8,0.1,1.7,1.1,stable
27.6,28.8,31.0,54.0,57.6,53.1,54.9,49.0,44.8,2.1,3.3,4.8,future_root_zone_stress
30.8,33.1,34.5,62.9,51.5,41.2,57.8,53.1,39.5,1.6,2.1,4.9,future_water_stress
31.9,32.5,32.6,61.5,54.3,36.2,57.4,53.6,35.5,1.8,3.5,4.3,future_water_stress
30.2,33.4,39.4,55.4,54.5,37.1,63.0,58.9,51.4,2.0,4.3,8.0,future_heat_stress
29.0,28.8,29.3,73.8,76.6,71.9,60.6,61.9,60.9,1.8,0.7,1.2,stable
30.3,31.3,31.3,56.6,58.3,50.8,55.4,54.4,40.9,1.7,3.4,4.0,future_root_zone_stress
32.0,31.6,34.0,59.8,51.2,38.9,61.2,52.5,21.0,1.3,3.4,4.3,future_water_stress
29.4,32.7,35.9,62.2,52.8,38.0,58.1,50.4,30.5,1.3,2.2,4.4,future_water_stress
27.4,29.6,30.0,52.8,54.0,41.0,58.5,52.2,46.6,2.4,2.1,3.1,future_root_zone_stress
28.7,28.9,29.3,70.4,72.6,69.0,69.6,68.6,69.8,0.9,0.6,1.8,stable
26.4,26.1,25.7,80.0,80.6,78.4,65.1,63.1,65.3,1.0,0.1,1.3,stable
30.9,30.1,32.0,63.7,51.9,41.5,62.8,45.7,39.2,1.2,2.9,4.8,future_water_stress
28.8,35.8,37.3,62.8,42.3,32.0,56.4,56.3,56.7,2.2,3.3,7.4,future_heat_stress
29.4,31.8,34.0,63.3,52.1,35.0,62.9,42.1,28.8,1.5,2.5,4.8,future_water_stress
28.6,27.7,28.5,78.8,77.6,78.5,63.6,65.0,62.6,0.8,1.7,0.8,stable
29.6,31.7,32.6,57.9,47.0,39.2,56.9,49.7,39.1,1.8,3.0,5.2,future_water_stress
31.7,32.5,38.0,62.2,48.7,25.1,62.2,52.1,51.5,1.5,3.8,6.2,future_heat_stress
27.9,27.2,27.6,71.7,73.6,71.3,60.0,61.7,61.3,1.5,1.6,1.9,stable
28.3,28.5,27.8,75.6,78.2,75.8,63.8,64.5,62.1,1.8,1.0,1.2,stable
30.5,31.2,33.1,59.8,46.2,38.9,63.3,51.7,31.7,1.9,2.9,4.8,future_water_stress
28.6,27.7,27.8,78.3,75.9,80.1,72.9,72.9,72.1,1.6,0.5,1.5,stable
25.9,25.4,26.3,67.0,67.4,64.4,67.8,66.0,69.4,1.4,1.7,0.0,stable
27.3,29.2,29.1,58.5,46.2,47.6,59.6,46.8,48.2,1.0,2.9,3.8,future_root_zone_stress
27.7,28.6,27.9,61.4,59.0,60.0,74.0,72.6,74.6,0.3,1.8,0.6,stable
28.9,30.9,34.1,58.5,54.0,35.9,64.3,44.4,33.9,1.1,2.7,4.1,future_water_stress
28.9,31.7,35.2,60.8,50.0,36.6,59.4,48.7,37.7,1.1,3.7,4.5,future_water_stress
27.9,28.0,27.8,69.4,67.2,66.5,75.6,77.3,74.2,0.0,0.5,1.4,stable
29.0,32.8,30.7,62.8,55.6,46.0,58.5,49.0,40.0,1.2,2.6,3.1,future_root_zone_stress
26.3,26.6,25.4,76.4,75.9,79.4,74.0,75.6,74.5,1.8,0.8,1.4,stable
30.7,33.1,38.3,62.9,44.2,27.4,64.8,58.7,55.4,2.1,4.0,6.1,future_heat_stress
28.8,28.0,29.1,71.6,73.4,71.5,60.6,58.8,60.0,2.0,1.6,1.3,stable
30.3,32.4,37.1,63.9,52.2,34.7,64.0,60.6,47.3,2.1,4.1,6.1,future_heat_stress
30.5,31.8,32.2,55.1,58.3,48.1,50.1,48.0,48.9,1.2,3.6,3.8,future_root_zone_stress
29.8,29.2,30.7,75.0,76.4,73.7,73.9,74.1,72.1,0.9,0.9,0.3,stable
30.1,30.3,32.1,57.4,45.2,42.7,57.3,48.5,23.1,2.0,3.3,5.5,future_water_stress
29.7,35.8,37.3,63.5,47.3,39.9,64.7,61.2,51.7,1.8,3.9,5.1,future_heat_stress
30.7,33.7,39.9,63.6,44.2,37.2,68.2,50.8,46.8,1.8,3.9,7.3,future_heat_stress
27.8,28.3,27.7,63.2,61.4,63.2,69.7,69.0,70.3,0.9,1.6,1.8,stable
26.6,26.7,27.2,70.6,68.3,68.5,76.8,78.1,78.7,1.7,0.8,1.5,stable
29.5,34.1,38.7,62.7,49.8,29.5,63.8,57.2,51.2,2.6,4.2,5.3,future_heat_stress
28.8,32.7,35.9,57.1,53.2,37.7,65.0,40.2,29.4,1.3,2.3,5.1,future_water_stress
30.5,32.1,32.2,59.6,55.8,40.3,53.9,53.0,46.9,2.7,2.3,3.6,future_root_zone_stress
25.8,25.2,26.4,63.8,66.0,65.7,66.1,65.6,67.0,1.7,0.2,1.0,stable
26.1,26.1,25.6,67.0,68.2,66.6,77.0,76.2,77.6,0.4,0.6,0.6,stable
31.2,33.7,38.9,62.9,43.6,29.6,55.6,50.7,47.5,1.9,3.7,5.1,future_heat_stress
28.9,33.9,35.0,57.4,53.4,40.4,57.5,54.3,26.4,1.1,3.0,4.1,future_water_stress
28.8,30.1,35.4,58.2,45.4,40.4,59.4,41.1,36.5,1.3,3.5,5.7,future_water_stress
28.4,27.8,28.2,63.4,63.1,64.0,77.4,77.8,77.8,1.8,0.9,0.3,stable
27.1,26.2,27.1,69.5,66.9,70.2,63.9,65.8,64.6,0.2,1.5,0.0,stable
31.1,28.8,29.9,56.1,58.7,53.5,53.7,48.0,41.6,2.4,2.7,3.5,future_root_zone_stress
29.6,34.0,36.2,61.6,42.4,31.9,66.0,60.5,52.7,1.5,5.0,7.7,future_heat_stress
27.8,27.9,27.8,71.6,70.1,70.2,67.6,67.1,68.2,0.7,0.0,0.2,stable
30.1,32.9,31.5,52.7,55.5,51.9,53.7,54.1,41.4,2.0,3.4,3.1,future_root_zone_stress
29.3,28.6,29.3,79.9,80.5,79.6,62.8,64.3,62.4,0.6,0.3,1.0,stable
28.5,32.7,31.6,61.0,57.1,52.3,56.7,48.6,42.3,1.3,3.0,4.2,future_root_zone_stress
29.3,31.2,32.4,55.3,57.2,45.7,50.4,46.5,48.7,2.4,3.7,4.7,future_root_zone_stress
29.6,29.8,30.1,52.4,48.0,47.7,59.2,50.5,48.3,3.0,3.6,3.4,future_root_zone_stress
28.3,33.9,36.5,63.9,50.2,34.0,58.0,57.5,57.4,2.7,3.8,7.7,future_heat_stress
30.9,32.6,37.3,64.2,42.6,32.7,56.0,54.4,51.1,1.2,3.3,7.2,future_heat_stress
29.2,30.1,28.4,77.4,75.9,77.4,71.1,71.5,71.0,1.3,1.8,0.4,stable
30.0,34.6,36.2,59.2,48.6,38.4,66.2,55.1,57.8,2.0,3.9,7.9,future_heat_stress
29.5,31.5,32.3,56.5,48.1,44.6,58.4,40.1,24.7,1.6,2.5,4.5,future_water_stress
29.4,33.8,34.1,62.5,45.8,39.3,63.1,43.9,27.7,2.0,2.1,4.1,future_water_stress
28.5,31.3,33.1,55.0,50.8,38.2,61.9,47.9,27.9,1.6,3.0,4.7,future_water_stress
28.4,35.5,37.6,61.4,51.4,33.2,69.0,61.0,53.1,2.8,3.4,7.7,future_heat_stress
27.2,26.4,27.2,64.9,67.6,64.0,63.0,64.2,63.8,1.4,1.9,1.7,stable
31.2,31.5,30.7,53.3,51.7,51.8,57.0,53.3,40.4,2.6,2.7,3.9,future_root_zone_stress
27.5,26.9,26.5,65.8,64.5,64.2,69.5,69.5,67.6,1.3,0.8,1.9,stable
31.7,32.1,38.2,55.7,42.9,27.0,63.9,64.9,57.5,2.6,3.8,7.9,future_heat_stress
30.7,28.5,30.1,58.4,48.9,52.4,59.6,48.9,42.0,2.2,2.9,3.8,future_root_zone_stress
26.3,27.1,27.3,70.7,73.1,69.8,75.1,76.1,74.3,1.5,1.4,1.5,stable
25.8,25.9,24.9,77.2,75.2,77.2,73.9,74.9,72.2,1.9,0.6,1.3,stable
30.2,35.5,39.1,59.0,44.4,31.0,59.0,59.4,59.9,2.0,4.7,6.9,future_heat_stress
29.3,30.1,30.2,76.1,73.9,75.5,69.7,70.3,70.7,1.9,1.8,0.8,stable
29.9,29.0,33.8,63.2,53.5,47.5,58.7,49.9,41.1,2.2,3.4,3.9,future_root_zone_stress
29.6,33.2,33.3,63.6,48.3,40.9,57.2,44.0,38.2,1.1,2.8,4.4,future_water_stress
28.9,29.9,33.5,51.6,47.3,54.0,58.7,45.8,41.3,2.7,3.4,4.1,future_root_zone_stress
29.8,30.4,30.0,64.3,65.7,65.8,79.2,77.4,78.1,0.1,1.1,1.4,stable
29.3,32.8,36.5,63.9,47.0,39.8,67.2,60.4,51.2,2.0,4.7,7.5,future_heat_stress
27.9,27.6,27.0,79.5,78.7,81.4,69.7,71.7,69.9,0.8,0.0,0.7,stable
30.8,31.1,35.9,57.7,48.5,42.5,55.9,51.2,37.8,1.1,2.9,4.6,future_water_stress
28.5,32.6,39.3,62.8,42.0,36.6,62.9,57.5,45.0,2.6,4.7,7.2,future_heat_stress
29.1,32.0,33.9,60.9,54.9,49.3,50.4,54.4,40.4,1.8,2.3,4.7,future_root_zone_stress
28.7,28.5,29.7,66.9,68.1,65.6,69.5,69.3,69.9,0.9,0.7,0.3,stable
30.5,33.3,37.9,55.7,43.4,28.8,58.1,55.3,58.3,1.2,4.8,7.3,future_heat_stress
28.8,28.1,29.5,65.7,67.1,67.7,61.8,62.6,61.3,1.0,0.5,0.6,stable
25.8,26.1,25.7,72.1,70.3,72.0,73.8,75.6,75.1,1.8,0.2,1.3,stable
25.9,25.6,26.2,73.0,73.3,71.4,75.9,74.2,74.7,1.8,0.1,1.4,stable
28.0,35.6,37.3,58.9,47.2,34.3,55.5,52.6,57.8,2.8,4.2,5.4,future_heat_stress
29.8,28.6,31.4,63.4,59.3,50.3,58.6,48.0,44.4,1.8,2.6,3.3,future_root_zone_stress
28.7,29.3,32.7,62.3,51.6,41.3,51.8,50.2,40.2,2.5,2.9,3.9,future_root_zone_stress
26.8,26.6,26.7,79.2,80.5,79.8,62.4,64.2,60.5,1.4,0.3,0.5,stable
30.6,31.2,33.3,57.4,52.7,42.3,58.5,48.9,30.5,1.2,3.3,5.6,future_water_stress
31.7,30.9,35.1,64.5,54.7,43.4,63.7,44.5,32.5,1.0,2.8,5.1,future_water_stress
29.6,28.8,30.0,50.1,45.2,51.2,55.0,54.5,45.4,1.8,2.7,4.6,future_root_zone_stress
28.1,30.4,32.6,60.7,49.2,48.1,50.7,54.8,41.3,1.6,2.9,4.6,future_root_zone_stress
28.7,29.6,30.0,64.3,48.9,49.2,60.0,50.5,43.0,1.2,2.7,3.2,future_root_zone_stress
28.3,30.8,35.1,56.1,50.2,42.5,57.0,51.7,26.6,1.3,4.0,4.2,future_water_stress
27.5,31.8,33.4,63.3,51.3,54.2,52.0,50.1,42.9,1.9,2.4,4.8,future_root_zone_stress
30.7,29.3,29.1,57.6,53.3,46.3,54.3,54.5,49.7,1.7,2.0,3.1,future_root_zone_stress
29.6,32.9,35.7,58.9,53.4,36.4,62.8,54.8,23.2,1.0,2.8,5.7,future_water_stress
25.5,25.8,26.1,70.5,70.8,70.3,64.9,64.2,64.1,1.0,0.9,0.2,stable
28.4,30.3,33.6,62.1,51.1,38.8,58.2,53.8,20.1,1.3,3.9,4.8,future_water_stress
29.0,30.1,35.4,57.2,51.4,43.6,61.1,50.2,33.7,1.2,4.0,4.4,future_water_stress
30.1,34.7,36.1,55.8,48.7,33.7,58.1,50.3,59.2,1.5,4.0,5.9,future_heat_stress
25.6,25.2,24.8,70.4,68.8,68.2,72.0,72.9,73.0,0.7,1.5,1.1,stable
28.1,30.2,32.5,56.1,51.8,36.4,60.6,51.7,23.5,1.6,3.0,4.9,future_water_stress
31.7,29.3,30.2,55.6,55.5,49.3,59.1,47.4,46.4,2.2,2.6,4.3,future_root_zone_stress
29.0,29.8,29.9,65.1,62.3,64.7,78.4,78.2,79.2,0.8,0.1,0.8,stable
28.8,33.5,32.6,60.4,49.4,39.5,55.6,48.7,27.7,1.7,3.7,4.2,future_water_stress
31.5,35.1,36.8,56.4,46.5,37.5,65.2,52.1,47.2,2.4,3.9,6.6,future_heat_stress
29.9,33.1,35.5,58.4,52.6,43.4,57.0,40.1,24.0,1.4,4.0,4.5,future_water_stress
27.7,29.7,33.2,52.0,57.0,42.4,51.2,47.6,40.6,2.1,2.8,4.2,future_root_zone_stress
28.1,32.7,35.0,58.9,47.8,43.8,62.6,44.9,23.0,1.8,3.6,4.8,future_water_stress
30.9,31.4,32.8,59.0,53.6,45.0,59.5,44.9,31.7,1.4,3.5,5.8,future_water_stress
28.5,27.6,28.9,68.6,70.8,65.8,61.0,62.6,61.5,0.1,0.4,1.9,stable
31.9,33.2,32.7,60.0,53.0,40.3,63.0,54.3,28.3,1.6,2.7,4.2,future_water_stress
27.4,28.0,31.3,51.5,46.3,53.3,50.1,49.6,44.5,2.2,3.5,4.1,future_root_zone_stress
28.2,28.9,27.9,77.2,75.2,78.8,66.4,67.6,66.2,0.1,1.6,0.9,stable
30.0,33.2,36.3,63.5,51.1,28.8,57.0,63.8,46.3,1.4,3.8,8.0,future_heat_stress
31.5,33.7,37.6,60.2,52.0,39.2,60.4,52.1,53.4,2.6,4.1,5.1,future_heat_stress
30.3,33.8,37.1,58.4,50.5,37.6,57.7,57.3,56.7,1.8,3.0,5.3,future_heat_stress
30.6,35.7,37.8,57.6,52.2,27.5,60.5,59.7,50.7,1.6,3.3,6.6,future_heat_stress
29.3,31.7,33.4,51.8,51.8,47.8,53.5,49.8,46.1,2.9,3.7,4.4,future_root_zone_stress
26.5,26.2,26.9,66.8,66.3,64.4,75.1,76.5,75.2,0.9,0.6,0.3,stable
28.3,29.8,30.4,53.9,58.1,49.6,51.9,50.9,41.0,1.4,3.5,5.0,future_root_zone_stress
32.0,34.9,37.7,61.3,48.0,37.5,60.7,58.7,45.3,2.5,3.0,5.7,future_heat_stress
27.1,31.9,32.7,58.2,58.0,48.5,51.2,48.0,48.7,1.8,2.7,3.4,future_root_zone_stress
27.6,28.4,27.2,71.9,70.0,74.2,66.8,68.7,65.5,0.1,1.1,1.1,stable
27.3,29.1,32.5,61.8,59.4,52.0,55.6,51.7,46.0,1.2,2.0,3.5,future_root_zone_stress
29.9,34.5,37.8,56.0,48.5,38.4,64.0,61.3,57.9,1.7,4.9,7.8,future_heat_stress
30.7,34.0,36.1,56.0,47.7,26.1,66.2,54.9,52.9,1.6,4.2,6.1,future_heat_stress
28.7,28.1,28.4,72.0,73.0,72.3,72.6,71.2,74.3,1.2,0.3,1.2,stable
30.0,33.4,33.4,58.9,47.2,35.6,59.9,41.7,38.5,1.5,2.4,5.5,future_water_stress
30.3,33.1,35.2,61.4,48.0,39.6,55.4,50.9,39.0,1.7,3.8,5.9,future_water_stress
30.3,34.0,38.9,62.3,53.9,30.1,57.1,61.6,47.0,1.4,3.7,5.3,future_heat_stress
31.0,36.0,39.5,62.9,52.7,39.7,66.5,56.0,45.1,2.9,3.0,5.3,future_heat_stress
28.5,29.6,32.0,57.9,46.7,50.6,54.8,48.6,45.1,1.3,2.3,4.4,future_root_zone_stress
28.8,33.6,37.2,64.9,40.9,29.3,55.9,51.2,59.3,2.7,3.3,6.6,future_heat_stress
26.3,26.2,27.3,72.3,74.6,71.5,76.6,76.6,75.1,1.6,1.7,0.7,stable
31.3,30.6,29.1,57.3,58.4,54.6,57.3,50.7,42.4,1.2,2.6,3.1,future_root_zone_stress
29.8,32.0,38.9,63.0,50.7,35.9,56.7,64.5,45.6,1.0,3.4,5.9,future_heat_stress
28.6,32.3,32.3,64.1,52.1,41.0,56.1,50.2,26.4,1.3,2.1,4.3,future_water_stress
29.1,28.1,29.4,79.0,78.7,78.4,63.8,65.2,63.5,1.4,0.6,0.2,stable
27.0,27.1,27.7,70.7,71.9,72.5,60.8,62.4,61.1,0.3,1.8,0.3,stable
27.7,32.5,31.6,52.3,53.1,43.7,57.6,50.5,46.3,2.5,2.3,3.6,future_root_zone_stress
29.7,34.2,38.9,55.5,51.1,31.7,66.9,55.4,49.9,1.6,4.8,5.2,future_heat_stress
26.5,26.6,27.2,69.3,70.6,69.6,78.8,78.8,80.8,1.3,0.7,1.1,stable
28.7,33.0,35.6,64.7,46.1,37.3,62.3,44.6,23.2,1.8,3.1,4.5,future_water_stress
31.3,33.6,32.7,64.3,47.1,39.8,60.3,46.9,23.1,1.0,3.5,4.3,future_water_stress
